pr_id,html_url,metric,original,optimized,delta,delta_pct
3241523087,https://github.com/doodlum/skyrim-community-shaders/pull/1281,Avg.token,,183.64272288225635,,
3206743230,https://github.com/ltwlf/json-diff-ts/pull/300,Total nloc,645.0,646.0,1.0,0.1550387596899224
3206743230,https://github.com/ltwlf/json-diff-ts/pull/300,Avg.NLOC,15.975,15.634146341463415,-0.3408536585365844,-2.133669224016178
3206743230,https://github.com/ltwlf/json-diff-ts/pull/300,AvgCCN,4.7,4.634146341463414,-0.0658536585365858,-1.4011416709911886
3206743230,https://github.com/ltwlf/json-diff-ts/pull/300,Fun Cnt,40.0,41.0,1.0,2.5
3206743230,https://github.com/ltwlf/json-diff-ts/pull/300,Avg.token,94.85,93.07317073170732,-1.7768292682926727,-1.873304447330177
3075207290,https://github.com/hyperlight-dev/hyperlight/pull/510,Total nloc,551.0,571.25,20.25,3.6751361161524496
3075207290,https://github.com/hyperlight-dev/hyperlight/pull/510,Avg.NLOC,28.8082995951417,28.089261664261663,-0.7190379308800381,-2.495940201209579
3075207290,https://github.com/hyperlight-dev/hyperlight/pull/510,AvgCCN,4.764929149797571,4.640824915824916,-0.1241042339726554,-2.6045347175398774
3075207290,https://github.com/hyperlight-dev/hyperlight/pull/510,Fun Cnt,17.5,18.75,1.25,7.142857142857142
3075207290,https://github.com/hyperlight-dev/hyperlight/pull/510,Avg.token,190.8576923076923,186.63873256373256,-4.2189597439597435,-2.2105264361879233
3204565892,https://github.com/quarylabs/sqruff/pull/1749,Total nloc,255.3469387755102,255.3673469387755,0.0204081632653014,0.007992327365727
3204565892,https://github.com/quarylabs/sqruff/pull/1749,Avg.NLOC,18.97798007664935,18.980531097057515,0.0025510204081662,0.0134420017191662
3204565892,https://github.com/quarylabs/sqruff/pull/1749,AvgCCN,2.5264467553887706,2.5264467553887706,0.0,0.0
3204565892,https://github.com/quarylabs/sqruff/pull/1749,Fun Cnt,11.816326530612244,11.816326530612244,0.0,0.0
3204565892,https://github.com/quarylabs/sqruff/pull/1749,Avg.token,106.05459982674968,106.0631987832672,0.0085989565175452,0.0081080467340336
3193183157,https://github.com/Z3Prover/z3/pull/7710,Total nloc,1742.0,1744.5,2.5,0.1435132032146957
3193183157,https://github.com/Z3Prover/z3/pull/7710,Avg.NLOC,12.658187134502924,12.67953216374269,0.0213450292397663,0.1686262733593607
3193183157,https://github.com/Z3Prover/z3/pull/7710,AvgCCN,3.8043859649122806,3.812426900584795,0.0080409356725148,0.2113596187841117
3193183157,https://github.com/Z3Prover/z3/pull/7710,Fun Cnt,137.5,137.5,0.0,0.0
3193183157,https://github.com/Z3Prover/z3/pull/7710,Avg.token,105.91228070175438,106.02456140350876,0.1122807017543863,0.1060129203246649
3246418740,https://github.com/mochilang/mochi/pull/10854,Total nloc,1545.0,1579.0,34.0,2.2006472491909386
3246418740,https://github.com/mochilang/mochi/pull/10854,Avg.NLOC,20.419354838709676,20.78125,0.3618951612903238,1.772314375987368
3246418740,https://github.com/mochilang/mochi/pull/10854,AvgCCN,5.806451612903226,6.0625,0.256048387096774,4.409722222222219
3246418740,https://github.com/mochilang/mochi/pull/10854,Fun Cnt,31.0,32.0,1.0,3.225806451612903
3246418740,https://github.com/mochilang/mochi/pull/10854,Avg.token,133.83870967741936,136.96875,3.130040322580641,2.3386659436008643
3246432388,https://github.com/mochilang/mochi/pull/10855,Total nloc,45.57534246575342,47.86746987951807,2.2921274137646463,5.029314734139441
3246432388,https://github.com/mochilang/mochi/pull/10855,Avg.NLOC,5.0226661593099955,4.863933511825079,-0.1587326474849169,-3.160326457108654
3246432388,https://github.com/mochilang/mochi/pull/10855,AvgCCN,1.4741755454084222,1.558210620258813,0.0840350748503908,5.700479506130244
3246432388,https://github.com/mochilang/mochi/pull/10855,Fun Cnt,2.684931506849315,2.5421686746987953,-0.1427628321505198,-5.317187115810179
3246432388,https://github.com/mochilang/mochi/pull/10855,Avg.token,31.58499492643329,39.65382641677822,8.068831490344937,25.54640742902948
3152227912,https://github.com/mochilang/mochi/pull/1268,Total nloc,652.0,423.0,-229.0,-35.12269938650307
3152227912,https://github.com/mochilang/mochi/pull/1268,Avg.NLOC,37.45454545454545,24.352272727272727,-13.102272727272728,-34.98179611650485
3152227912,https://github.com/mochilang/mochi/pull/1268,AvgCCN,15.545454545454543,10.667613636363637,-4.877840909090908,-31.377923976608184
3152227912,https://github.com/mochilang/mochi/pull/1268,Fun Cnt,11.0,13.5,2.5,22.727272727272727
3152227912,https://github.com/mochilang/mochi/pull/1268,Avg.token,263.45454545454544,194.9630681818182,-68.49147727272725,-25.997455141476873
3128593850,https://github.com/phellipeandrade/rbac/pull/42,Total nloc,181.0,218.5,37.5,20.718232044198896
3128593850,https://github.com/phellipeandrade/rbac/pull/42,Avg.NLOC,4.569230769230769,6.234492481203008,1.6652617119722386,36.44512164249007
3128593850,https://github.com/phellipeandrade/rbac/pull/42,AvgCCN,1.375,1.5263157894736843,0.1513157894736843,11.00478468899522
3128593850,https://github.com/phellipeandrade/rbac/pull/42,Fun Cnt,36.0,37.5,1.5,4.166666666666666
3128593850,https://github.com/phellipeandrade/rbac/pull/42,Avg.token,31.51923076923077,42.52396616541353,11.004735396182763,34.914352690756786
3146870376,https://github.com/jdereg/java-util/pull/146,Total nloc,1514.0,776.0,-738.0,-48.74504623513871
3146870376,https://github.com/jdereg/java-util/pull/146,Avg.NLOC,14.474226804123711,14.762886597938143,0.2886597938144337,1.9943019943019995
3146870376,https://github.com/jdereg/java-util/pull/146,AvgCCN,3.680412371134021,2.3298969072164946,-1.350515463917526,-36.694677871148464
3146870376,https://github.com/jdereg/java-util/pull/146,Fun Cnt,97.0,49.5,-47.5,-48.96907216494845
3146870376,https://github.com/jdereg/java-util/pull/146,Avg.token,97.70103092783503,125.47164948453609,27.770618556701024,28.42407935000527
3107237879,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1332,Total nloc,46.0,43.0,-3.0,-6.521739130434782
3107237879,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1332,Avg.NLOC,5.0,7.744588744588744,2.744588744588744,54.89177489177488
3107237879,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1332,AvgCCN,1.5,2.3203463203463204,0.8203463203463204,54.689754689754686
3107237879,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1332,Fun Cnt,10.0,7.0,-3.0,-30.0
3107237879,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1332,Avg.token,45.2,67.19336219336219,21.993362193362188,48.6578809587659
3158684496,https://github.com/mochilang/mochi/pull/2003,Total nloc,617.0,631.0,14.0,2.2690437601296596
3158684496,https://github.com/mochilang/mochi/pull/2003,Avg.NLOC,22.22222222222222,21.928571428571427,-0.2936507936507944,-1.3214285714285747
3158684496,https://github.com/mochilang/mochi/pull/2003,AvgCCN,6.7407407407407405,6.678571428571429,-0.0621693121693116,-0.9222919937205576
3158684496,https://github.com/mochilang/mochi/pull/2003,Fun Cnt,27.0,28.0,1.0,3.7037037037037033
3158684496,https://github.com/mochilang/mochi/pull/2003,Avg.token,157.07407407407408,154.57142857142858,-2.502645502645493,-1.5932899922524946
3186657928,https://github.com/eplatonoff/pilorama/pull/89,Total nloc,52.0,64.0,12.0,23.076923076923077
3186657928,https://github.com/eplatonoff/pilorama/pull/89,Avg.NLOC,6.75,7.4,0.6500000000000004,9.629629629629637
3186657928,https://github.com/eplatonoff/pilorama/pull/89,AvgCCN,2.0,2.6,0.6000000000000001,30.000000000000004
3186657928,https://github.com/eplatonoff/pilorama/pull/89,Fun Cnt,4.0,5.0,1.0,25.0
3186657928,https://github.com/eplatonoff/pilorama/pull/89,Avg.token,36.0,40.6,4.600000000000001,12.777777777777782
3185733825,https://github.com/mochilang/mochi/pull/3931,Total nloc,555.0,561.0,6.0,1.0810810810810811
3185733825,https://github.com/mochilang/mochi/pull/3931,Avg.NLOC,23.40909090909091,23.681818181818183,0.2727272727272734,1.165048543689323
3185733825,https://github.com/mochilang/mochi/pull/3931,AvgCCN,5.590909090909091,5.636363636363637,0.0454545454545458,0.813008130081308
