pr_id,html_url,metric,original,optimized,delta,delta_pct
2555753483,https://github.com/dotnet/msbuild/pull/11934,AvgCCN,5.833333333333333,6.0,0.1666666666666669,2.857142857142862
2555753483,https://github.com/dotnet/msbuild/pull/11934,Fun Cnt,6.0,6.0,0.0,0.0
2555753483,https://github.com/dotnet/msbuild/pull/11934,Avg.token,133.33333333333334,132.5,-0.8333333333333428,-0.6250000000000071
2452691617,https://github.com/dotnet/runtime/pull/114517,Total nloc,1066.0,1062.0,-4.0,-0.3752345215759849
2452691617,https://github.com/dotnet/runtime/pull/114517,Avg.NLOC,47.05263157894737,46.94736842105263,-0.1052631578947398,-0.2237136465324448
2452691617,https://github.com/dotnet/runtime/pull/114517,AvgCCN,21.789473684210527,21.73684210526316,-0.0526315789473699,-0.2415458937198136
2452691617,https://github.com/dotnet/runtime/pull/114517,Fun Cnt,19.0,19.0,0.0,0.0
2452691617,https://github.com/dotnet/runtime/pull/114517,Avg.token,320.10526315789474,319.94736842105266,-0.1578947368420813,-0.0493258796448461
2622581875,https://github.com/dotnet/runtime/pull/117071,Total nloc,1212.0,1251.0,39.0,3.217821782178218
2622581875,https://github.com/dotnet/runtime/pull/117071,Avg.NLOC,17.90625,18.23076923076923,0.3245192307692299,1.8123238018525931
2622581875,https://github.com/dotnet/runtime/pull/117071,AvgCCN,4.328125,4.3538461538461535,0.0257211538461534,0.5942793668425352
2622581875,https://github.com/dotnet/runtime/pull/117071,Fun Cnt,64.0,65.0,1.0,1.5625
2622581875,https://github.com/dotnet/runtime/pull/117071,Avg.token,92.90625,94.6153846153846,1.7091346153846132,1.8396336257082957
2309904375,https://github.com/dotnet/runtime/pull/112047,Total nloc,219.0,218.0,-1.0,-0.45662100456621
2309904375,https://github.com/dotnet/runtime/pull/112047,Avg.NLOC,20.625,20.5,-0.125,-0.6060606060606061
2309904375,https://github.com/dotnet/runtime/pull/112047,AvgCCN,5.0,5.0,0.0,0.0
2309904375,https://github.com/dotnet/runtime/pull/112047,Fun Cnt,8.0,8.0,0.0,0.0
2309904375,https://github.com/dotnet/runtime/pull/112047,Avg.token,122.0,119.375,-2.625,-2.151639344262295
2412640161,https://github.com/dotnet/efcore/pull/35835,Total nloc,2550.5,2575.5,25.0,0.9801999607920016
2412640161,https://github.com/dotnet/efcore/pull/35835,Avg.NLOC,19.591946308724832,19.942953020134222,0.3510067114093935,1.7915867360920676
2412640161,https://github.com/dotnet/efcore/pull/35835,AvgCCN,3.180201342281879,3.2406040268456375,0.0604026845637584,1.8993352326685669
2412640161,https://github.com/dotnet/efcore/pull/35835,Fun Cnt,79.5,79.5,0.0,0.0
2412640161,https://github.com/dotnet/efcore/pull/35835,Avg.token,121.44161073825504,122.21879194630873,0.7771812080536904,0.6399628622587697
2573225924,https://github.com/microsoft/TypeScript/pull/61822,Total nloc,4214.0,4214.0,0.0,0.0
2573225924,https://github.com/microsoft/TypeScript/pull/61822,Avg.NLOC,9.040498442367602,9.11875,0.0782515576323987,0.8655668504479672
2573225924,https://github.com/microsoft/TypeScript/pull/61822,AvgCCN,3.445482866043614,3.478125,0.032642133956386,0.947389240506322
2573225924,https://github.com/microsoft/TypeScript/pull/61822,Fun Cnt,321.0,320.0,-1.0,-0.3115264797507788
2573225924,https://github.com/microsoft/TypeScript/pull/61822,Avg.token,63.32710280373832,63.91875,0.5916471962616825,0.9342716942148764
2394225726,https://github.com/stack-auth/stack-auth/pull/546,Total nloc,1016.0,1016.0,0.0,0.0
2394225726,https://github.com/stack-auth/stack-auth/pull/546,Avg.NLOC,19.205882352941178,18.685714285714287,-0.5201680672268907,-2.7083789105228613
2394225726,https://github.com/stack-auth/stack-auth/pull/546,AvgCCN,7.235294117647059,7.0,-0.2352941176470588,-3.252032520325204
2394225726,https://github.com/stack-auth/stack-auth/pull/546,Fun Cnt,34.0,35.0,1.0,2.941176470588235
2394225726,https://github.com/stack-auth/stack-auth/pull/546,Avg.token,111.1470588235294,108.28571428571428,-2.861344537815114,-2.5743771972933023
2400016065,https://github.com/crewAIInc/crewAI/pull/2397,Total nloc,439.0,439.0,0.0,0.0
2400016065,https://github.com/crewAIInc/crewAI/pull/2397,Avg.NLOC,21.26315789473684,21.26315789473684,0.0,0.0
2400016065,https://github.com/crewAIInc/crewAI/pull/2397,AvgCCN,4.315789473684211,4.315789473684211,0.0,0.0
2400016065,https://github.com/crewAIInc/crewAI/pull/2397,Fun Cnt,19.0,19.0,0.0,0.0
2400016065,https://github.com/crewAIInc/crewAI/pull/2397,Avg.token,120.05263157894736,120.26315789473684,0.2105263157894654,0.1753616834721544
2337334370,https://github.com/crewAIInc/crewAI/pull/2136,Total nloc,173.0,177.0,4.0,2.312138728323699
2337334370,https://github.com/crewAIInc/crewAI/pull/2136,Avg.NLOC,17.1,15.818181818181818,-1.281818181818183,-7.49601275917066
2337334370,https://github.com/crewAIInc/crewAI/pull/2136,AvgCCN,7.6,7.090909090909091,-0.5090909090909088,-6.698564593301431
2337334370,https://github.com/crewAIInc/crewAI/pull/2136,Fun Cnt,10.0,11.0,1.0,10.0
